Tanggal,Tipe Transaksi,Nomor Transaksi,Nama Panggilan,Status Hari Ini,Memo,Total,Sisa Tagihan
23/05/2026,Faktur Pembelian,JL.2605.05744,CANDRA (BLESSING),Lunas,BAYAR 5 6 26,6190000.0,0.0
23/05/2026,Faktur Pembelian,052026175914,AGUS (DORAN),Lunas,"",363600.0,0.0
23/05/2026,Faktur Pembelian,002428,LILI (PLATINUM),Lunas,MASUK ,2940000.0,0.0
24/05/2026,Faktur Pembelian,17684,FIKTIF BELI,Lunas,"",160000.0,0.0
25/05/2026,Faktur Pembelian,PJL-26-05-00375,PT. Surya Makmur Kreasindo (HJ),Lunas,"MASUK 

BAYAR ",31350000.0,0.0
25/05/2026,Faktur Pembelian,JL.2605.05921,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 8 6 26",3210000.0,0.0
25/05/2026,Faktur Pembelian,JL.2605.05897,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 8 6 26",1570000.0,0.0
25/05/2026,Faktur Pembelian,17686,FIKTIF BELI,Lunas,"",320000.0,0.0
25/05/2026,Faktur Pembelian,17687,GLOBAL FIBER OPTIC,Lunas,BELUM MASUK KURANG SATU,7875000.0,0.0
25/05/2026,Faktur Pembelian,17688,ONLINE,Lunas,"",1040000.0,0.0
25/05/2026,Faktur Pembelian,17689,GREY COM,Lunas,"",4100000.0,0.0
25/05/2026,Faktur Pembelian,JL.2605.05779,CANDRA (BLESSING),Lunas,BAYAR 8 6 26,8740000.0,0.0
25/05/2026,Faktur Pembelian,JA/26/05/0073,ELMI COM,Lunas,BAYAR 8 6 26,84150000.0,0.0
25/05/2026,Faktur Pembelian,002430,LILI (PLATINUM),Lunas,"",3300000.0,0.0
25/05/2026,Faktur Pembelian,2605081,ANDY (JMK),Lunas,"",4320000.0,0.0
25/05/2026,Faktur Pembelian,00714318_036,PRIYO (K GALAXY),Lunas,"",1230000.0,0.0
25/05/2026,Faktur Pembelian,ONLINE SBY / INV/2026/095842,WULAN (DISCOUNT NOTEBOOK),Lunas,"",353500.0,0.0
25/05/2026,Faktur Pembelian,ONLINE SBY / INV/2026/095423,WULAN (DISCOUNT NOTEBOOK),Lunas,"",259000.0,0.0
25/05/2026,Faktur Pembelian,JKT-JKT01A-PC26053324,AGRES IT,Lunas,MASUK,131250000.0,131250000.0
25/05/2026,Faktur Pembelian,26/6/00017,PT CIPTA KARYA NUSANTARA ANDRE,Lewat Jatuh Tempo,"",4100000.0,4100000.0
26/05/2026,Faktur Pembelian,JL.2605.06234,CANDRA (BLESSING),Lunas,MASUK ,10769999.999999,0.0
26/05/2026,Faktur Pembelian,JL.2605.06236,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR 9 6 26",10770000.0,0.0
26/05/2026,Faktur Pembelian,JL.2605.06406,CANDRA (BLESSING),Lunas,MASUK BAYAR 8 6 26,1300000.0,0.0
26/05/2026,Faktur Pembelian,JL.2605.06405,CANDRA (BLESSING),Lunas,MASUK ,9340000.0,0.0
26/05/2026,Faktur Pembelian,JL.2605.06475,CANDRA (BLESSING),Lunas,MASUK ,30100000.0,0.0
26/05/2026,Faktur Pembelian,FK 5217,BETA COM,Lunas,"",2850000.0,0.0
27/05/2026,Faktur Pembelian,JL.2605.06529,CANDRA (BLESSING),Lunas,MASUK ,8890000.0,0.0
28/05/2026,Faktur Pembelian,17691,ONLINE,Lunas,"",780000.0,0.0
28/05/2026,Faktur Pembelian,17692,ONLINE,Lunas,"",2475000.0,0.0
28/05/2026,Faktur Pembelian,S260528029,DYNAMICS MATARAM,Lunas,"",5050000.0,0.0
28/05/2026,Faktur Pembelian,JL.2605.06762,CANDRA (BLESSING),Lunas,MASUK ,18980000.000001,0.0
28/05/2026,Faktur Pembelian,JL.2605.06752,CANDRA (BLESSING),Lunas,BAYAR ,4860000.0,0.0
28/05/2026,Faktur Pembelian,002431,LILI (PLATINUM),Lunas,"",1200000.0,1200000.0
29/05/2026,Faktur Pembelian,17694,ONLINE,Lunas,"",160000.0,0.0
29/05/2026,Faktur Pembelian,JL.2605.07215,CANDRA (BLESSING),Lunas,"MASUK

bayar ",615000.0,0.0
29/05/2026,Faktur Pembelian,JL.2605.07216,CANDRA (BLESSING),Lunas,"MASUK

bayar ",14360000.0,0.0
29/05/2026,Faktur Pembelian,PJL-26-05-00462,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,26940000.0,0.0
29/05/2026,Faktur Pembelian,052026217267,AGUS (DORAN),Lunas,"",2336000.0,0.0
29/05/2026,Faktur Pembelian,052026217270,AGUS (DORAN),Lunas,bayar,19080000.0,0.0
29/05/2026,Faktur Pembelian,JK/26/05/0230,ELMI,Lunas,MASUK,15200000.0,0.0
29/05/2026,Faktur Pembelian,002432,LILI (PLATINUM),Lunas,"MASUK 
",18207500.0,18207500.0
30/05/2026,Faktur Pembelian,JL.2605.07309,CANDRA (BLESSING),Lunas,MASUK ,13274999.999999,0.0
30/05/2026,Faktur Pembelian,17695,ONLINE,Lunas,"",4200000.0,0.0
30/05/2026,Faktur Pembelian,JL5526050830,YULI (HP CENTRE),Lunas,MASUK ,4650000.0,0.0
30/05/2026,Faktur Pembelian,ONLIEN SBY / INV/2026/098445,WULAN (DISCOUNT NOTEBOOK),Lunas,"",205500.0,0.0
30/05/2026,Faktur Pembelian,ONLINE SBY / INV/2026/098493,WULAN (DISCOUNT NOTEBOOK),Lunas,"",1209000.0,0.0
30/05/2026,Faktur Pembelian,JL.2605.07353,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",208000.0,0.0
30/05/2026,Faktur Pembelian,002433,LILI (PLATINUM),Lunas,"",6937500.0,6937500.0
30/05/2026,Faktur Pembelian,JN-N/SBY//300526/013,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,BAYAR ,1999200.0,1999200.0
30/05/2026,Faktur Pembelian,JN-N/SBY//300526/012,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,bayar ,5890600.0,5890600.0
30/05/2026,Faktur Pembelian,JN-N/SBY//300526/004,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,BAYAR ,8835900.0,8835900.0
31/05/2026,Faktur Pembelian,17696,ONLINE,Lunas,"",200000.0,0.0
01/06/2026,Faktur Pembelian,JL.2606.00042,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",2475000.0,0.0
01/06/2026,Faktur Pembelian,17697,FIKTIF BELI,Lunas,"",2799999.9996,0.0
01/06/2026,Faktur Pembelian,17698,ONLINE,Lunas,"",90000.0,0.0
01/06/2026,Faktur Pembelian,JL.2606.00187,CANDRA (BLESSING),Lunas,MASUK ,4050000.0,0.0
01/06/2026,Faktur Pembelian,JL.2606.00163,CANDRA (BLESSING),Lunas,MASUK ,14360000.0,0.0
01/06/2026,Faktur Pembelian,JL.2606.00162,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",4350000.0,0.0
01/06/2026,Faktur Pembelian,JL.2606.00161,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",1645000.0,0.0
01/06/2026,Faktur Pembelian,JKT-JKT01A-PC26060055,AGRES IT,Lunas,BAYAR ,58320000.0,58320000.0
02/06/2026,Faktur Pembelian,17699,IQ TRONIK,Lunas,MASUK ,18025000.0,0.0
02/06/2026,Faktur Pembelian,17700,PERDANA SUPLAYER,Lunas,"",2895000.0,0.0
02/06/2026,Faktur Pembelian,JL.2606.00484,CANDRA (BLESSING),Lunas,MASUK ,1500000.0,0.0
02/06/2026,Faktur Pembelian,JL.2606.00451,CANDRA (BLESSING),Lunas,MASUK ,925000.0,0.0
02/06/2026,Faktur Pembelian,JL.2606.00452,CANDRA (BLESSING),Lunas,MASUK ,925000.0,0.0
02/06/2026,Faktur Pembelian,JL.2606.00396,CANDRA (BLESSING),Lunas,MASUK ,925000.0,0.0
02/06/2026,Faktur Pembelian,17702,KETUT DUARAYASA SUPLAYER,Lunas,MASUK ,10680000.0,0.0
02/06/2026,Faktur Pembelian,PJL-26-06-00011,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,12240000.0,12240000.0
02/06/2026,Faktur Pembelian,ONLINE SBY/INV/2026/099668,WULAN (DISCOUNT NOTEBOOK),Lunas,MASUK,297000.0,0.0
02/06/2026,Faktur Pembelian,FK 5262,BETA COM,Lunas,MASUK,31675000.0,31675000.0
03/06/2026,Faktur Pembelian,JL.2606.00612,CANDRA (BLESSING),Lunas,MASUK ,2464999.999995,2464999.999995
03/06/2026,Faktur Pembelian,JL.2606.00651,CANDRA (BLESSING),Lunas,MASUK ,1845000.0,1845000.0
03/06/2026,Faktur Pembelian,17701,KETUT DUARAYASA SUPLAYER,Lunas,MASUK ,15220000.0,0.0
03/06/2026,Faktur Pembelian,17703,FIKTIF BELI,Lunas,"",600000.0,0.0
03/06/2026,Faktur Pembelian,17704,DUAL RIZKY,Lunas,"",360000.0,0.0
03/06/2026,Faktur Pembelian,JL.2606.00768,CANDRA (BLESSING),Lunas,MASUK ,13290000.0,13290000.0
03/06/2026,Faktur Pembelian,JL.2606.00613,CANDRA (BLESSING),Lunas,MASUK ,3680000.0,3411875.0
03/06/2026,Faktur Pembelian,JL.2606.00857,CANDRA (BLESSING),Lunas,BAYAR ,26250000.0,0.0
03/06/2026,Faktur Pembelian,17705,HARAPAN BARU,Lunas,"",3050000.0,0.0
03/06/2026,Faktur Pembelian,ONLINE SBY/INV/2026/100538,WULAN (DISCOUNT NOTEBOOK),Lunas,MASUK,472500.0,0.0
03/06/2026,Faktur Pembelian,JL5526060065,YULI (HP CENTRE),Lunas,"JATUH TEMPO DALAM NOTA 14 HARI, HARUSNYA 30 HARI, SUDAH KONFIRM KE PAK YULI.",38450000.000003,38450000.000003
03/06/2026,Faktur Pembelian,JL5526060064,YULI (HP CENTRE),Lunas,MASUK,5580000.0,5580000.0
03/06/2026,Faktur Pembelian,JL5526060067,YULI (HP CENTRE),Lunas,MASUK,10500000.0,10500000.0
03/06/2026,Faktur Pembelian,00714627_036,PRIYO (K GALAXY),Lunas,"",5230000.0,0.0
04/06/2026,Faktur Pembelian,17706,ONLINE,Lunas,"",330000.0,0.0
04/06/2026,Faktur Pembelian,JL.2606.01131,CANDRA (BLESSING),Lunas,"MASUK

bayar ",472000.0,0.0
04/06/2026,Faktur Pembelian,JL.2606.01128,CANDRA (BLESSING),Lunas,MASUK,37000000.000002,37000000.000002
04/06/2026,Faktur Pembelian,PJL-26-06-00080,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,8200000.0,8200000.0
04/06/2026,Faktur Pembelian,PJL-26-06-00081,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,7290000.0,7290000.0
04/06/2026,Faktur Pembelian,JL5526060110,YULI (HP CENTRE),Lunas,MASUK,1330000.0,1330000.0
04/06/2026,Faktur Pembelian,002435,LILI (PLATINUM),Lunas,"",4440000.0,4440000.0
05/06/2026,Faktur Pembelian,JL.2606.01270,CANDRA (BLESSING),Lunas,MASUK,10990000.0,10990000.0
05/06/2026,Faktur Pembelian,JL.2606.01290,CANDRA (BLESSING),Lunas,"MASUK

bayar ",1845000.0,0.0
05/06/2026,Faktur Pembelian,JL.2606.01291,CANDRA (BLESSING),Lunas,MASUK,7290000.0,7090000.0
05/06/2026,Faktur Pembelian,JL0000003581,IP COM TOKO,Lunas,"MASUK

VIA LION PARCEL",525000.0,525000.0
05/06/2026,Faktur Pembelian,JL.2606.01345,CANDRA (BLESSING),Lunas,BAYAR ,17450000.0,0.0
05/06/2026,Faktur Pembelian,JL.2606.01354,CANDRA (BLESSING),Lunas,MASUK,1895000.0,1695000.0
05/06/2026,Faktur Pembelian,002437,LILI (PLATINUM),Lunas,"",6375000.0,6375000.0
05/06/2026,Faktur Pembelian,FK5320,BETA COM,Lunas,BAYAR 6 7 2026,16800000.0,16800000.0
05/06/2026,Faktur Pembelian,2606019,ANDY (JMK),Lunas,"",1125000.0,0.0
05/06/2026,Faktur Pembelian,JL202600003015,EDISON ATK,Belum Dibayar,"",2520000.0,2520000.0
05/06/2026,Faktur Pembelian,HK 001780,PIGURA KITA ( AMIN ),Lewat Jatuh Tempo,MASUK ,6612000.0,6612000.0
06/06/2026,Faktur Pembelian,JL.2606.01644,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",480000.0,0.0
06/06/2026,Faktur Pembelian,17710,ONLINE,Lunas,"",100000.0,0.0
06/06/2026,Faktur Pembelian,002438,LILI (PLATINUM),Lunas,"",570000.0,570000.0
06/06/2026,Faktur Pembelian,PJL-26-06-00118,PT. Surya Makmur Kreasindo (HJ),Lunas,BAYAR 6 7 2026,19320000.0,19320000.0
06/06/2026,Faktur Pembelian,JK/26/06/0043,ELMI,Lunas,"",13700000.0,0.0
06/06/2026,Faktur Pembelian,ONLINE SBY /INV/2026/103018,WULAN (DISCOUNT NOTEBOOK),Lunas,"",4950000.0,0.0
07/06/2026,Faktur Pembelian,17711,ONLINE,Lunas,"",190000.0,0.0
07/06/2026,Faktur Pembelian,17712,ONLINE,Lunas,"",870000.0,0.0
07/06/2026,Faktur Pembelian,17713,ONLINE,Lunas,"",1452000.0,0.0
07/06/2026,Faktur Pembelian,17714,ONLINE,Lunas,"",6090000.0,0.0
07/06/2026,Faktur Pembelian,17715,ONLINE,Lunas,"",6090000.0,0.0
08/06/2026,Faktur Pembelian,JL.2606.02028,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR",11980000.0,11687500.0
08/06/2026,Faktur Pembelian,JL.2606.02032,CANDRA (BLESSING),Lunas,MASUK ,11979999.999999,11979999.999999
08/06/2026,Faktur Pembelian,JL.2606.02176,CANDRA (BLESSING),Lunas,"MASUK 
BAYAR",8840000.0,8840000.0
08/06/2026,Faktur Pembelian,17716,YULI (HP CENTRE),Lunas,"",0.0,0.0
08/06/2026,Faktur Pembelian,JK/26/06/0050,ELMI,Lunas,MASUK ,15600000.0,0.0
08/06/2026,Faktur Pembelian,PJL-26-06-00157,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,7599999.999999,7599999.999999
08/06/2026,Faktur Pembelian,PJL-26-06-00152,PT. Surya Makmur Kreasindo (HJ),Lunas,"MASUK 
BAYAR",7285000.0,7285000.0
08/06/2026,Faktur Pembelian,06202661090,AGUS (DORAN),Lunas,"",5614400.0,5614400.0
08/06/2026,Faktur Pembelian,26061068,DWI DUTA SARANA COMPUTER SURABAYA,Lunas,"",9395000.0,9395000.0
08/06/2026,Faktur Pembelian,00714882_036,PRIYO (K GALAXY),Lunas,"",4550000.0,0.0
08/06/2026,Faktur Pembelian,JKT-JKT01A-PC26060995,AGRES IT,Lunas,"",35000000.0,0.0
08/06/2026,Faktur Pembelian,FK 5335,BETA COM,Lunas,BAYAR,15705000.0,15705000.0
08/06/2026,Faktur Pembelian,JL.2026.02029,CANDRA (BLESSING),Lunas,"",11980000.0,11980000.0
09/06/2026,Faktur Pembelian,17718,DWI DUTA SARANA COMPUTER SURABAYA,Lunas,"",7488000.0,7488000.0
09/06/2026,Faktur Pembelian,17719,ONLINE,Lunas,"",495000.0,0.0
09/06/2026,Faktur Pembelian,17720,ONLINE,Lunas,"",165600.0,0.0
09/06/2026,Faktur Pembelian,1951,IQ TRONIK,Lunas,MASUK,11490000.0,0.0
09/06/2026,Faktur Pembelian,JL.2606.02370,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",15580000.0,15580000.0
09/06/2026,Faktur Pembelian,JL.2606.02376,CANDRA (BLESSING),Lunas,MASUK ,4410000.0,0.0
09/06/2026,Faktur Pembelian,JL.2606.02607,CANDRA (BLESSING),Lunas,"MASUK 

bayar ",5455000.0,5455000.0
09/06/2026,Faktur Pembelian,FK 5352,BETA COM,Lunas,bayar ,21696000.0,21696000.0
09/06/2026,Faktur Pembelian,17734,PRIYO (K GALAXY),Lunas,"",2725000.0,0.0
09/06/2026,Faktur Pembelian,2606034,ANDY (JMK),Lunas,ADA YANG KURANG ,3042500.0,3042500.0
09/06/2026,Faktur Pembelian,JN-N/SBY//090626/006,PT. INDO WARNA MULIA ( ALFA INK ),Lewat Jatuh Tempo,"",899100.0,899100.0
09/06/2026,Faktur Pembelian,JL202600002649,EDISON ATK,Belum Dibayar,"",412000.0,412000.0
09/06/2026,Faktur Pembelian,JL0000003609,IP COM TOKO,Lunas,MASUK,352000.0,352000.0
09/06/2026,Faktur Pembelian,JL0000003600,IP COM TOKO,Lunas,MASUK,1895000.0,1895000.0
09/06/2026,Faktur Pembelian,JL202600002643,EDISON ATK,Belum Dibayar,masuk,1350000.0,1350000.0
10/06/2026,Faktur Pembelian,JK/26/06/0086,ELMI,Lunas,"",29400000.0,0.0
10/06/2026,Faktur Pembelian,17723,ONLINE,Lunas,"",287500.0,0.0
10/06/2026,Faktur Pembelian,17724,TATIK (LEGENDA),Lunas,"",562500.0,0.0
10/06/2026,Faktur Pembelian,17725,HARAPAN BARU,Lunas,"",3050000.0,0.0
10/06/2026,Faktur Pembelian,17727,HARAPAN BARU,Lunas,18871,1625000.0,0.0
10/06/2026,Faktur Pembelian,JL.2606.02893,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",112000.0,0.0
10/06/2026,Faktur Pembelian,JL.2606.02697,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",2860000.0,0.0
10/06/2026,Faktur Pembelian,PJL-26-06-00220,PT. Surya Makmur Kreasindo (HJ),Lunas,"masuk 

BAYAR ",35100000.0,35100000.0
10/06/2026,Faktur Pembelian,002440,LILI (PLATINUM),Lunas,MASUK,1120000.0,1120000.0
10/06/2026,Faktur Pembelian,17764,GLOBAL FIBER OPTIC,Lunas,"",7875000.0,0.0
11/06/2026,Faktur Pembelian,17728,ONLINE,Lunas,"",110000.0,0.0
11/06/2026,Faktur Pembelian,JL.2606.02982,CANDRA (BLESSING),Lunas,masuk ,4896000.0,0.0
11/06/2026,Faktur Pembelian,17729,IQ TRONIK,Lunas,MASUK,6840000.0,0.0
11/06/2026,Faktur Pembelian,17730,HARAPAN BARU,Lunas,18926,1625000.0,0.0
11/06/2026,Faktur Pembelian,17731,FIKTIF BELI,Lunas,"",256000.0,0.0
11/06/2026,Faktur Pembelian,JL.2606.03219,CANDRA (BLESSING),Lunas,masuk ,1750000.0,0.0
11/06/2026,Faktur Pembelian,JL.2606.03184,CANDRA (BLESSING),Lunas,masuk ,399000.0,0.0
11/06/2026,Faktur Pembelian,JL.2606.03000,CANDRA (BLESSING),Lunas,masuk ,4425000.0,0.0
11/06/2026,Faktur Pembelian,06202687311,AGUS (DORAN),Lunas,BAYAR ,10000000.0,10000000.0
11/06/2026,Faktur Pembelian,ONLINE SBY / INV/2026/106055,WULAN (DISCOUNT NOTEBOOK),Lunas,"",1736500.0,0.0
11/06/2026,Faktur Pembelian,FK 5384,BETA COM,Lunas,"",6330000.0,6330000.0
11/06/2026,Faktur Pembelian,00715117_036,PRIYO (K GALAXY),Lunas,"",8235000.0,0.0
11/06/2026,Faktur Pembelian,2606042,ANDY (JMK),Lunas,"",11925000.0,11925000.0
12/06/2026,Faktur Pembelian,17732,ONLINE,Lunas,"",500000.0,0.0
12/06/2026,Faktur Pembelian,JL.2606.03257,CANDRA (BLESSING),Lunas,masuk ,22470000.0,22470000.0
12/06/2026,Faktur Pembelian,JL.2606.03385,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",29520000.0,29520000.0
12/06/2026,Faktur Pembelian,JL.2606.03386,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",10770000.0,9161250.0
12/06/2026,Faktur Pembelian,JL.2606.03419,CANDRA (BLESSING),Lunas,masuk ,8640000.0,0.0
12/06/2026,Faktur Pembelian,JL.2606.03492,CANDRA (BLESSING),Lunas,masuk ,1693000.0,0.0
12/06/2026,Faktur Pembelian,17733,ONLINE,Lunas,"",2550000.0,0.0
12/06/2026,Faktur Pembelian,26061060,DWI DUTA SARANA COMPUTER SURABAYA,Lunas,"",812000.0,0.0
12/06/2026,Faktur Pembelian,17735,ONLINE,Lunas,"",1025000.0,0.0
12/06/2026,Faktur Pembelian,JL5526060392,YULI (HP CENTRE),Lunas,"",3166000.0,3166000.0
12/06/2026,Faktur Pembelian,06202689708,AGUS (DORAN),Lunas,BAYAR ,14799999.999996,14799999.999996
12/06/2026,Faktur Pembelian,17762,PT. PRIMALAYAN CITRA MANDIRI,Lunas,MASUK,1725270.000003,3.0e-06
13/06/2026,Faktur Pembelian,JL.2606.03547,CANDRA (BLESSING),Lunas,"MASUK 

BAYAR ",10770000.0,10770000.0
13/06/2026,Faktur Pembelian,JL.2606.03668,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",10990000.0,10990000.0
13/06/2026,Faktur Pembelian,17736,ONLINE,Lunas,"",580000.0,0.0
13/06/2026,Faktur Pembelian,17737,ONLINE,Lunas,"",1450000.0,0.0
13/06/2026,Faktur Pembelian,JL.2606.03672,CANDRA (BLESSING),Lunas,masuk ,4116000.0,4116000.0
13/06/2026,Faktur Pembelian,D/26/03142/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",17685000.0,0.0
13/06/2026,Faktur Pembelian,002441,LILI (PLATINUM),Lunas,BAYAR ,835000.0,835000.0
13/06/2026,Faktur Pembelian,002439,LILI (PLATINUM),Lunas,BAYAR ,8040000.0,7830000.0
15/06/2026,Faktur Pembelian,JL.2606.03963,CANDRA (BLESSING),Lunas,"",26250000.0,0.0
15/06/2026,Faktur Pembelian,JL.2606.03947,CANDRA (BLESSING),Lunas,masuk ,3710000.0,0.0
15/06/2026,Faktur Pembelian,JL.2606.03874,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",28770000.0,28770000.0
15/06/2026,Faktur Pembelian,JL.2606.03827,CANDRA (BLESSING),Lunas,masuk ,3590000.0,3590000.0
15/06/2026,Faktur Pembelian,JL.2606.03808,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",6089999.999999,6089999.999999
15/06/2026,Faktur Pembelian,JL.2606.03806,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",12790000.000001,12790000.000001
15/06/2026,Faktur Pembelian,JL.2606.03805,CANDRA (BLESSING),Lunas,"masuk 

BAYAR",12390000.0,12390000.0
15/06/2026,Faktur Pembelian,17739,HARAPAN BARU,Lunas,"",3050000.0,0.0
15/06/2026,Faktur Pembelian,17740,ONLINE,Lunas,"",1400000.0,0.0
15/06/2026,Faktur Pembelian,JL.2606.03801,CANDRA (BLESSING),Lunas,"",17890000.0,17890000.0
15/06/2026,Faktur Pembelian,FK5415,BETA COM,Lunas,"",4172000.0,4172000.0
15/06/2026,Faktur Pembelian,002442,LILI (PLATINUM),Lunas,BAYAR ,2000000.0,2000000.0
15/06/2026,Faktur Pembelian,JL5526060435,YULI (HP CENTRE),Lunas,BAYAR ,29725000.0,29725000.0
15/06/2026,Faktur Pembelian,FK5414,BETA COM,Lunas,"KURANG G1010 6 DR BPM 

BAYAR ",36910000.0,36910000.0
16/06/2026,Faktur Pembelian,17741,TE2 COMPUTER SURABAYA,Lunas,"",830000.0,0.0
17/06/2026,Faktur Pembelian,17742,LEGALA,Lunas,"",1175000.0,0.0
17/06/2026,Faktur Pembelian,17743,IQ TRONIK,Lunas,"DARI BPM KURANG :
SPECTRA BUAH NAGA 50 BIJI
SPECTRA GLOSSY 260GSM @20
SPECTRA SILKY 260GSM @20

UPDATE : SUDAH MASUK SEMUA",10095000.0,0.0
17/06/2026,Faktur Pembelian,002444,LILI (PLATINUM),Lunas,BAYAR ,1980000.0,1980000.0
17/06/2026,Faktur Pembelian,17754,PT TERA DATA INDONUSA,Lunas,"",200000.0,0.0
17/06/2026,Faktur Pembelian,FK 5442 ,BETA COM,Lunas,"",6330000.0,6330000.0
17/06/2026,Faktur Pembelian,00715366_036,PRIYO (K GALAXY),Lunas,"",3185000.0,3185000.0
17/06/2026,Faktur Pembelian,FK 5425,BETA COM,Lunas,"",1140000.0,1140000.0
18/06/2026,Faktur Pembelian,JL.2606.04075,CANDRA (BLESSING),Lunas,"masuk 

bayar ",10290000.0,10290000.0
18/06/2026,Faktur Pembelian,JL.2606.04076,CANDRA (BLESSING),Lunas,"masuk 

bayar ",9250000.0,9250000.0
18/06/2026,Faktur Pembelian,JL.2606.04079,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",29499999.999998,29499999.999998
18/06/2026,Faktur Pembelian,JL.2606.04078,CANDRA (BLESSING),Lunas,masuk ,3554000.0,3554000.0
18/06/2026,Faktur Pembelian,JL.2606.04080,CANDRA (BLESSING),Lunas,masuk ,13980000.0,13980000.0
18/06/2026,Faktur Pembelian,JL.2606.04086,CANDRA (BLESSING),Lunas,masuk ,5250000.0,5250000.0
18/06/2026,Faktur Pembelian,17744,ONLINE,Lunas,"",775000.0,0.0
18/06/2026,Faktur Pembelian,17745,PERDANA SUPLAYER,Lunas,"",2895000.0,0.0
18/06/2026,Faktur Pembelian,JL.2606.04141,CANDRA (BLESSING),Lunas,BAYAR ,52500000.0,0.0
18/06/2026,Faktur Pembelian,JL.2606.04201,CANDRA (BLESSING),Lunas,masuk ,11580000.0,11580000.0
18/06/2026,Faktur Pembelian,17746,caturwarga computer,Lunas,MASUK ,5350000.0,0.0
18/06/2026,Faktur Pembelian,17749,KETUT DUARAYASA SUPLAYER,Lunas,masuk ,18145000.0,18145000.0
18/06/2026,Faktur Pembelian,PJL-26-06-00361,PT. Surya Makmur Kreasindo (HJ),Lunas,"MASUK 

BAYAR ",38100000.0,38100000.0
18/06/2026,Faktur Pembelian,PJL-26-06-00351,PT. Surya Makmur Kreasindo (HJ),Lunas,MASUK ,6605000.000001,6605000.000001
18/06/2026,Faktur Pembelian,JL202600003382,EDISON ATK,Belum Dibayar,MASUK,1690000.0,1690000.0
18/06/2026,Faktur Pembelian,JL5526060521,YULI (HP CENTRE),Lunas,MASUK,19000000.0,19000000.0
18/06/2026,Faktur Pembelian,00715443_036,PRIYO (K GALAXY),Lunas,"",15700000.0,15700000.0
19/06/2026,Faktur Pembelian,17747,ONLINE,Lunas,"",1500000.0,0.0
19/06/2026,Faktur Pembelian,17748,FIKTIF BELI,Lunas,"",140000.0,0.0
19/06/2026,Faktur Pembelian,D/26/03172/NTB,PT SAMAMAJU PRIMA NTB,Lunas,MASUK ,11175000.0,11175000.0
19/06/2026,Faktur Pembelian,17750,FIKTIF BELI,Lunas,"",510000.0,0.0
19/06/2026,Faktur Pembelian,17751,DUAL RISKY,Lunas,"",400000.0,0.0
19/06/2026,Faktur Pembelian,JL.2606.04549,CANDRA (BLESSING),Lunas,masuk ,2775000.0,2775000.0
19/06/2026,Faktur Pembelian,ONLINE SBY/INV/2026/111359,WULAN (DISCOUNT NOTEBOOK),Lunas,"",1680000.0,0.0
19/06/2026,Faktur Pembelian,JKT-JKT01A-NC26061692,AGRES IT,Lunas,"TINTA 

bayar ",39360000.0,39360000.0
19/06/2026,Faktur Pembelian,JKT-JKT01A-PC26062540,AGRES IT,Lunas,TINTA ,9840000.0,9840000.0
20/06/2026,Faktur Pembelian,JL.2606.04551,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",10990000.0,10990000.0
20/06/2026,Faktur Pembelian,JL.2606.04550,CANDRA (BLESSING),Lunas,"masuk 

BAYAR ",34739999.999999,34739999.999999
20/06/2026,Faktur Pembelian,JL.2606.04614,CANDRA (BLESSING),Lunas,"masuk 

BAYAR 

",12790000.000001,12790000.000001
20/06/2026,Faktur Pembelian,JL.2606.04626,CANDRA (BLESSING),Lunas,masuk ,12390000.0,12390000.0
20/06/2026,Faktur Pembelian,17753,ONLINE,Lunas,"",2415000.0,0.0
20/06/2026,Faktur Pembelian,JK / 26 / 06 / 0158,ELMI COM,Lunas,MASUK,13800000.0,13800000.0
