Product Code,Product Name,Unassigned,Total Quantity,Product Unit
"",HF JETE HB8,0,0,PCS
"",HF JETE HX1,2,2,PCS
"",HF JETE POWERFULL BASS,2,2,PCS
"",HF REXUS F22,1,1,PCS
"",HF REXUS F26,1,1,PCS
"",HFB JETE 06 EXTREME SILVER BT,0,0,PCS
"",HFB JETE 11 BT,0,0,PCS
"",HFB JETE 12 BT,0,0,PCS
"",HFB JETE 13 PRO BT,0,0,PCS
"",HFB JETE SA3,5,5,PCS
"",HOLDER HP MOBIL JETE H10,1,1,PCS
"",HOLDER HP MOBIL JETE H10B,1,1,PCS
"",HOLDER L8050 / PICK UP ROLLER,1,1,PCS
"",HOLDER U,3,3,PCS
"",HORN SPEAKER 10W,0,0,PCS
"",HP 14 CORE 5 120U 8GB 512GB 14 INCH W11,3,3,UNIT
"",HP 14 EM0019AU AMD RYZEN 5 7530U 8GB 512GB WIN 11 #,0,0,UNIT
"",HP 14 EM0019AU AMD RYZEN 5 7530U 8GB 512GB WIN 11 TP,0,0,UNIT
"",HP 14 EP0018TU INTEL CORE i7 - 1355U 2X8 512GB SSD WIN 11 #,0,0,UNIT
"",HP 14 EP0258TU INTEL CORE i7 - 1355U 8GB 512GB SSD WIN 11,0,0,UNIT
"",HP 14 EP0266TU INTEL CORE i3 - 1315U 8GB DDR4 512GB SSD WIN 11,0,0,UNIT
"",HP 14 EP1155TU INTEL CORE 5 120U 16GB DDR4 512GB SSD WIN 11 TP,0,0,UNIT
"",HP 14 I3 - N305 8GB 512GB SSD WIN 11,0,0,UNIT
"",HP 14S CI3 1115G4 4GB 512GB SSD WIN 11,0,0,UNIT
"",HP 14S CI5 1235U 8GB 512GB SSD INTEL IRIS XE GRAPHICS WIN 11,0,0,UNIT
"",HP 14S CI5-1155G7 8GB 512GB SSD WIN 11  #,0,0,UNIT
"",HP 14S Ci5-1235U 8GB 512GB SSD INTEL XE WIN 11,0,0,UNIT
"",HP 14S DQ3040TU N4500 8GB 512GB SSD WIN 11 WHITE #,0,0,UNIT
"",HP 14S DQ31 INTEL N4500 4GB 512GB SSD WIN 11 TP @,0,0,UNIT
"",HP 14S DQ5002TU 669Z5PA CI7-1260P 2X8 512GB SSD IRIS XE PS,0,0,UNIT
"",HP 14S DQ5127TU Ci3 1215U 8GB 512 SSD WIN 11 #,0,0,UNIT
"",HP 14S DQ5154TU Ci7-1255U 2X8 512GB SSD INTEL XE GRAPICHS WIN 11,0,0,UNIT
"",HP 14S DQ5567TU Ci3-1215U 12GB 512GB SSD WIN 11 #,0,0,UNIT
"",HP 14S FQ2002AU AMD RYZEN 5 5625U 8GB 512GB SSD WIN 11 FT,0,0,UNIT
"","HP 14S INTEL N4120 4GB 256GB SSD WIN 11 14"" NW",0,0,UNIT
"",HP 14S INTEL N4500  8GB 256GB SSD #,0,0,UNIT
"",HP 14S INTEL N4500 4GB 512GB SSD WIN 11 #,0,0,UNIT
"",HP 14S INTEL N4500 4GB SSD 256GB WIN 11,0,0,UNIT
"",HP 14S-CF2075TU Ci3-10110U 4GB 256GB SSD W10,0,0,UNIT
"",HP 14S-CF2076TU-36F70PA Ci3-10110U 4GB SSD 256GB WIN10  NW,0,0,UNIT
"","HP 14S-CF3034TX SILVER INTEL I3-1005G1/14""/512GB SSD/AMD RADEON 620/WIN10",0,0,UNIT
"",HP 14S-CF3040TU-167Y1PA I3-1005G1 4GB 1TB HDD W10,0,0,UNIT
"",HP 14s-cf3076TU-1X9M5PA Ci3-10051g1 4gb ssd 256gb,0,0,UNIT
"",HP 14s-dq5156TU Intel Core i5-1235U 8GB (2x4GB) 512GB SSD  Intel Iris Xe Graphics W11 Home + OHS 2021,1,1,UNIT
"",HP 240 G7 2X4L1PA Ci5-1035G1 8GB 512GB SSD WIN10,0,0,UNIT
"",HP 240 G8 I3-1115G4 4GB 256GB SSD WIN 11,0,0,UNIT
"",HP 240 G8 INTEL CORE I5 1235U 8GB 256GB SSD WIN 11,0,0,UNIT
"",HP 240 G9 9J1W4PT Ci3-1215U 8GB 256GB SSD WIN 11,0,0,UNIT
"",HP 240 G9 i3 1315 8GB 512GB SSD WIN 11 @,0,0,UNIT
"",HP 240 G9 X8AT Ci3 1215U 8GB 512 SSD TP,0,0,UNIT
"",HP 240 I3 - 1115G4 8GB 256GB WIN 11 #,0,0,UNIT
"",HP 245 G10 AMD RYZEN 3 7320U 8GB 256GB SSD WIN 11,0,0,UNIT
"","HP 245 G8 AMD ATHLON 3050U 8GB 512GB SSD 14""",0,0,UNIT
"","HP 245 G8-6155PA AMD ATHLON 3050U 4GB 256GB SSD 14"" NW",0,0,UNIT
"","HP 250 G8 3V356PA 15,4"" Ci3 1115G4 4GB 512GB SSD WIN 10 BLACK",0,0,UNIT
"",HP ENVY X360 14 INCS 2-IN-1 14-FA088AU AMD RYZEN 7 8840HS 32GB 1TB SSD WIN 11,0,0,UNIT
"",HP INFINIX SMART 9 4GB 128GB,1,1,UNIT
"",HP OmniBook 5 Flip14 Core 7 150U 16GB DDR5 512GB SSD Intel Graphics W11,0,0,UNIT
"",HP PAV X360 CONVERT 14 GOLD CI5 1135G7 FHD IPS 512GB SSD 8GB,0,0,UNIT
"","HP Pav x360 Convert 14-EK2333TU Blue Core 5 120U Win11 OHS(14"" FHD IPS Touch/UMA/512GB/16GB) (Flipbook)",0,0,UNIT
"",HP PAVILION 14-DV2002TX-68J10PA CI5-1235U 16GB 512GB SSD MX550 2GB WIN 11,1,1,UNIT
"",HP PAVILION 14-EC0013AU AMD RYZEN 5 5500U 16GB SSD 512GB,0,0,UNIT
"",HP PAVILION AERO 13 AMD RYZEN 5 5625U 16GB 512GB SSD WIN 11,0,0,UNIT
"",HP PAVILION AERO 13 BE2001AU AMD RYZEN 5 7535U 2X8GB 512GB SSD WIN,0,0,UNIT
"",HP PAVILION X360 2IN1 14 CORE 3 100U 8GB 512GB SSD WIN 11,0,0,UNIT
"",HP PAVILION X360 CONVERTIBLE 14 CI7-1255U 16GB 512GB SSD INTEL IRIS XE WIN 11,0,0,UNIT
"",HP PAVILION X360 CONVERTIBLE 14 EK1069TU Ci5 - 1335U 16GB 512GB SSD INTEL XE GRAPHICS WIN 11 UM,0,0,UNIT
"",HP Pavilion x360 Pavilion 2-in-1 14-ek2111TU-9X3C3PA Intel Core 5 120U 16GB 512GB SSD W11 Home + OHS 2021 Natural silver + Tas,0,0,UNIT
"",HP Pavilion x360 Pavilion 2-in-1 14-ek2333TU-9X3C5PA Core 5 120U 16GB 512GB SSD W11 Home + OHS 2021 Space Blue + Tas,0,0,UNIT
"","HP PRINTER SMART TANK 520 (SCAN,COPY)",2,2,UNIT
"",HP SAMSUNG S24 256GB,0,0,UNIT
"",HP VICTUS 15 Ci5-12450H 2X8GB 512GB SSD RTX 2050 4GB WIN 11,0,0,UNIT
"",HP VICTUS 15-fa0008TX-6G1L2PA Ci7-12700H 8GB 512GB SSD RTX 3050 4GB WIN 11,0,0,UNIT
"",HP VICTUS 16 AMD RYZEN 7 8845HS 16GB 1TB SSD RTX 4060 8GB WIN 11 #,0,0,UNIT
"",HP Victus Gaming 15 Intel Core i5-13420H 16GB DDR4 512GB SSD RTX 3050 6GB W11,0,0,PCS
"",HP VICTUS GAMING 15-FA1666TX Ci5-12450H 8GB 512GB SSD RTX 2050 4GB WIN 11,0,0,UNIT
"",HP VICTUS GAMING 15-FA2717TX INTEL CORE i5-13420H 16GB DDR4 512GB SSD RTX 4050 6GB WIN 11,0,0,UNIT
"",HT JETE H101,1,1,UNIT
"",HT JETE H102,1,1,PCS
"",HT KENWOOD TH-K20A VHF,0,0,UNIT
"",HUB USB + TYPE C 4 PORT COMBO,62,62,PCS
"",HUB USB + TYPE C 7 PORT COMBO,22,22,PCS
"",HUB USB 3.0 4 PORT,5,5,PCS
"",HUB USB 3.0 TYPE C 3 PORT + MICRO SD,0,0,PCS
"",HUB USB 4 LUBANG MINI PCI,0,0,PCS
"",HUB USB 4 PORT ORICO FL02-BK-BP-W K BLACK,43,43,PCS
"",HUB USB 4 PORT ROBOT H130 2.0 USB,0,0,PCS
"",HUB USB 4 PORT VENTION CKOHB 4 IN 1 USB 3.0,0,0,PCS
"",HUB USB RBT 4 PORT,0,0,PCS
"",HUB USB REXUS 4 PORT,3,3,PCS
"",HUB USB TYPE C 4 PORT,0,0,PCS
"",I MAC M1 8 CORE CPU 7 CORE GPU SSD 256 GB,0,0,UNIT
"",I-POOK P465 LAN TESTER,0,0,PCS
"",ID CARD PRINTER HITI CS200E,0,0,UNIT
"",indorack 6u wir4506,0,0,PCS
"",INDORACK WR5012S WALLMOUNT RACK 19 INCH 12U SINGLE GLASS DOOR DEPTH 500MM,0,0,PCS
"",INSTALASI,0,0,JASA
"",IP CAM CCTV EZIP-B1B40 4MP,0,0,PCS
"",IP CAM DAHUA 4MP INDOOR,0,0,PCS
"",IP CAM DAHUA 4MP OUTDOOR,0,0,PCS
"",IP CAM DAHUA OUTDOOR 8MP,0,0,PCS
"",IP CAM EZVIZ CS - H3C 5MP,0,0,UNIT
"",IP CAM EZVIZ CS - H6 5MP,0,0,UNIT
"",IP CAM HIK 1021,0,0,PCS
"",IP CAM HIK 1121,0,0,PCS
"",IP CAM HIK INDOOR,0,0,PCS
"",IPAD 9 WIFI + CELL 64GB,0,0,UNIT
"",IPAD AIR 11 INCS 4TH GEN WIFI 256GB M2/AIR 6,0,0,UNIT
"",IPAD AIR 13 INCS 1ST GEN WIFI 128GB M2/AIR 6,0,0,UNIT
"",IPAD PRO 2020 11 INCS WIFI 128GB,0,0,UNIT
"",IPOS 4,0,0,PCS
"",IPOS 5 PRO,0,0,PCS
"",ISI CUTTER,310,310,PCS
"",ISI STEMPLES KANGARO N0.10,3591,3591,KOTAK
"",ISI STEPLES DELI  NO 10,0,0,PCS
"",ISI STEPLES DELI NO 24,3,3,PCS
"",ISI STEPLES JOYKO NO 10,50,50,PCS
"",ISI STEPLES KANGARO 24/6,1342,1342,KOTAK
"","ISOLASI DOUBLE TAPE NACHI 1""",0,0,ROLL
"",ISOLASI LISTRIK,0,0,PCS
"",ISOLUTION FACE ID,0,0,UNIT
"",ISOLUTION X105 (ABSEN SIDIK JARI),1,1,PCS
"",JASA INSTALASI,0,0,JASA
"",JASA PASANG DOMPU,0,0,JASA
"",JASA PASANG PABX,0,0,JASA
"",JASA PASANG PROJECTOR DAN SPEAKER,0,0,JASA
"",JASA PASANG PROJECTOR SAPE,0,0,JASA
"",JASA PASANG SPEAKER KLINIK,0,0,JASA
"",JASA SETTING ABSENSI,2,2,JASA
"",JASA SETTING MIKROTIK,0,0,JASA
"",JETE GROUP 2 CONFERENCE MIC,0,0,UNIT
"",JETE TWS 11 BT,0,0,PCS
"",JETE TWS CE3,0,0,PCS
"",JETE W9,5,5,PCS
"",JOYCO BALLPOINT MEJA / PENSTAND PSBP-177,45,45,PCS
"",JOYCO CALCULATOR CC - 15A 12 DIGIT,2,2,PCS
"",JOYCO CALCULATOR CC - 26 12 DIGIT,0,0,PCS
"",JOYCO CALCULATOR CC - 27 12 DIGIT,0,0,PCS
"",JOYCO CALCULATOR CC - 30 12 DIGIT,1,1,PCS
"",JOYCO CALCULATOR CC - 34 BIG 14 DIGIT,0,0,PCS
"",JOYCO CALCULATOR CC - 8A 12 DIGIT,4,4,PCS
"",JOYCO INDEX & MEMO IM-42 SIGN HERE,20,20,PCS
"",JOYCO MEMO STICK MMS-657P 102 X 76,205,205,PCS
"","KABEL 3,5MM 1 - 3 RCA",16,16,PCS
"",KABEL AUDIO 1 - 1,63,63,PCS
"",KABEL AUDIO 1 - 2,31,31,PCS
"",KABEL AUDIO 1 - 2 10 METER,6,6,PCS
"",KABEL AUDIO 1 - 2 5METER,14,14,PCS
"",KABEL AV PS 2,12,12,PCS
"",KABEL CCTV DAHUA RG 59 + POWER,1,1,DUS
"",KABEL CCTV LG PERMETER,11,11,METER
"",KABEL CCTV PERMETER,509,509,METER
"",KABEL CCTV RG 59 + POWER COLAN,0,0,DUS
"",KABEL CCTV RG 59 + POWER LS (by LG),0,0,PCS
"",KABEL CCTV RG 59 + POWER MMP,0,0,PCS
"",KABEL CCTV RG 59 + POWER SPECTRA,0,0,DUS
"",KABEL CCTV RG 59 + POWER ULTIMATE,2,2,DUS
"",KABEL CCTV RG 6 POWER 300 METER,0,0,DUS
"",KABEL CCTV SINOVISION / PROVIEW RG 59 + POWER,67,67,DUS
"",KABEL CCTV SPC RG59 + POWER,0,0,DUS
"",KABEL CCTV SPECTRA OPTIMUS RG 6 POWER,0,0,DUS
"",KABEL CONVERTER VENTION EACBH DVI TO VGA CONVERTER DVI-I (24+5) TO VGA VIDEO ADAPTER 2M BLACK,1,1,PCS
"",KABEL DATA 2 IN 1,6,6,PCS
"",KABEL DATA 5 PIN,43,43,PCS
"","KABEL DATA 5 PIN 1,5M UGREEN",0,0,PCS
"",KABEL DATA CHARGER JETE MICRO USB TP,103,103,PCS
"",KABEL DATA HDD EXTERNAL 3.0,41,41,PCS
"",KABEL DATA HDD SATA,10,10,PCS
"",KABEL DATA HP TYPE C VGEN,6,6,PCS
"",KABEL DATA JETE CX12 TYPE C TO C,19,19,PCS
"",KABEL DATA JETE CX13 LED TYPE C TO C 100W,8,8,PCS
"",KABEL DATA JETE CX13 LED TYPE C TO LIGHTNING,18,18,PCS
"",KABEL DATA JETE MICRO TINY 5,9,9,PCS
"","KABEL DATA PRINTER 1,5 METER",54,54,PCS
"",KABEL DATA PRINTER 3 METER,53,53,PCS
"",KABEL DATA PRINTER 5 METER,41,41,PCS
"",KABEL DATA TYPE C JETE CX 5,31,31,PCS
"",KABEL DATA USB JETE CX1 2.4A (MICRO),61,61,PCS
"",KABEL DATA USB JETE CX1 2.A4 LIGHTENING  (IPHONE),41,41,PCS
"","KABEL DISPLAY PORT 1,8M",10,10,PCS
"",KABEL EXTENSION BOSCH 10 METER,0,0,PCS
"",KABEL EXTENSION BOSCH 3 METER,0,0,PCS
"",KABEL FIBER OPTIK GLOBAL 1KM 1000M CORE 3 SELING NON DUS,0,0,DUS
"",KABEL FIBER OPTIK GLOBAL 1KM 1000M CORE 3 SELING SPECIAL TYPE,0,0,DUS
"",KABEL FLEXY HEAD EPSON,27,27,PCS
"",KABEL FLEXY HEAD EPSON ( KECIL ),48,48,PCS
"",KABEL FLEXY LAPTOP,2,2,PCS
"","KABEL HDMI 1,5 METER",28,28,PCS
"","KABEL HDMI 1,5 METER 4K",75,75,PCS
"","KABEL HDMI 1,5 MR",129,129,PCS
"",KABEL HDMI 10 METER,19,19,PCS
"",KABEL HDMI 10 METER 4K,33,33,PCS
"",KABEL HDMI 15 METER,19,19,PCS
"",KABEL HDMI 15 METER 4K,38,38,PCS
"",KABEL HDMI 20 METER,12,12,PCS
"",KABEL HDMI 20 METER 4K,36,36,PCS
"",KABEL HDMI 25 METER,7,7,PCS
"",KABEL HDMI 3 IN 1 UNIVERSAL,16,16,PCS
"",KABEL HDMI 3 METER,36,36,PCS
"",KABEL HDMI 3 METER 4K,82,82,PCS
"",KABEL HDMI 30 METER 4K,8,8,PCS
"",KABEL HDMI 5 METER,60,60,PCS
"",KABEL HDMI 5 METER 4K,88,88,PCS
"",KABEL HDMI EXTENSION MALE TO FEMALE (SAMBUNGAN KABEL),8,8,PCS
"",KABEL HDMI VENTION ABFBH HDMI MALE TO DVI 24+1 MALE 2M BLACK,0,0,PCS
"",KABEL IDF 4,0,0,METER
"",KABEL LAN BELDEN USA CAT 5,3,3,DUS
"",KABEL LAN BELDEN USA CAT 6,0,0,DUS
"",KABEL LAN COMMSCOPE CAT 5E,6,6,DUS
"",KABEL LAN COMMSCOPE CAT 6,0,0,DUS
"","KABEL LAN JADI 1,5 METER",0,0,PCS
"",KABEL LAN SPC UTP CAT 5,0,0,DUS
"",KABEL LAN ZIMM LINK,82,82,DUS
"",KABEL LAN ZIMM LINK FTP ( SEMI OUTDOOR ),30,30,DUS
"",KABEL LISTRIK 4 METER,0,0,METER
"",KABEL LISTRIK METER,5,5,METER
"",KABEL POWER CPU,80,80,PCS
"",KABEL POWER CPU HOWELL / HYDRA / DATAFAST,154,154,PCS
"",KABEL POWER HDD SATA,33,33,PCS
"",KABEL POWER LAPTOP,89,89,PCS
"",KABEL POWER LAPTOP HOWELL / HYDRA / DATAFAST,92,92,PCS
"",KABEL POWER ORBIT KE USB,18,18,PCS
"",KABEL POWER PRINTER,0,0,PCS
"",KABEL POWER PRINTER HYDRA / SANURPRO,27,27,PCS
"","KABEL RCA 3 - 3 (1,5 METER)",46,46,PCS
"",KABEL RCA 3 - 3 (3 METER),33,33,PCS
"",KABEL SENSOR CHIP DETECTOR EPSON L1800,2,2,PCS
"",KABEL SENSOR G SERIES,8,8,PCS
"",KABEL TELPON ISI 4 100 METER,0,0,PCS
"",KABEL USB A - A,19,19,PCS
"",KABEL USB A - A 30CM,54,54,PCS
"","KABEL USB EXTENDER 1,5 METER",69,69,PCS
"",KABEL USB EXTENDER 3 METER,63,63,PCS
"",KABEL USB EXTENDER 5 METER,49,49,PCS
"","KABEL VGA 1,5 METER",132,132,PCS
"","KABEL VGA 1,5 METER HQ",11,11,PCS
"",KABEL VGA 10 METER,25,25,PCS
"",KABEL VGA 15 METER,5,5,PCS
"",KABEL VGA 20 METER,4,4,PCS
"",KABEL VGA 25 METER,5,5,PCS
"",KABEL VGA 3 METER,84,84,PCS
"",KABEL VGA 3 METER HQ,16,16,PCS
"",KABEL VGA 30 METER,2,2,PCS
"",KABEL VGA 5 METER,55,55,PCS
"",KACA CASING GAMING,0,0,PCS
"",KARET GELANG,152,152,PACK
"",KARET INFUS PRINTER,919,919,PCS
"",KARET ROL ATAS PRINTER EPSON,14,14,PCS
"",KARET ROL BAWAH PRINTER EPSON,31,31,PCS
"",KARET ROLLER BAWAH EPSON,103,103,BIJI
"",KASSEN MESIN HITUNG UANG,0,0,UNIT
"",KERTAS 2 PLY A3 NCR,0,0,DUS
"",KERTAS 2 PLY PRS,15,15,DUS
"",KERTAS 4 PLY NCR,20,20,DUS
"",KERTAS ART PAPER 150 GSM F4,37,37,PCS
"",KERTAS ART PAPER A4 150 GRAM,50,50,PCS
"",KERTAS BARCODE 10RB PC,0,0,PACK
"",KERTAS BUFFALO  HIJAU MUDA (NO 08),68,68,PCS
"",KERTAS BUFFALO BIRU MUDA (NO 10),79,79,PCS
"",KERTAS BUFFALO BIRU TUA (NO 9),189,189,PCS
"",KERTAS BUFFALO CROWN BIRU MUDA (NO 11),106,106,PACK
"",KERTAS BUFFALO CROWN BIRU MUDA (NO 14),21,21,PCS
"",KERTAS BUFFALO KUNING (NO 5),127,127,PCS
"",KERTAS BUFFALO MERAH (NO 1),17,17,PCS
"",KERTAS BUFFALO MERAH MUDA (NO 2),146,146,PCS
"",KERTAS BUFFALO ORANGE ( NO 04 ),17,17,PCS
"",KERTAS BUFFALO PUTIH,243,243,PCS
"",KERTAS BURAM,9,9,PACK
"",KERTAS FOTO BUFFALO HIJAU MUDA (NO 7),191,191,PCS
"",KERTAS FOTO DATA PRINT GLOSSY  230 GSM (BURUNG),304,304,PCS
"",KERTAS FOTO DATA PRINT SILKY,13,13,PCS
"",KERTAS FOTO KODAK 270GR GLOSSY,23,23,PCS
"",KERTAS FOTO KODAK 270GR SATIN /  SILKY,7,7,PCS
"",KERTAS FOTO SPECTRA 230 (BUAH NAGA),136,136,PCS
"",KERTAS FOTO SPECTRA A3 GLOSSY,49,49,PCS
"",KERTAS FOTO SPECTRA A3 SILKY,43,43,PCS
"",KERTAS FOTO SPECTRA GLOSSY 260,273,273,PCS
"",KERTAS FOTO SPECTRA SILKY 260,258,258,PCS
"",KERTAS FOTO STIKER DATA PRINT,150,150,PCS
"",KERTAS FOTO TANPA MEREK,148,148,PCS
"",KERTAS GLORI,91,91,PCS
"",KERTAS HAMER,40,40,PCS
"",KERTAS INKJET MATTE,11,11,PCS
"",KERTAS JASMIN BIRU,3,3,PCS
"",KERTAS JASMIN CREAM,0,0,PCS
"",KERTAS JASMIN PINK,16,16,PCS
"",KERTAS JASMINE PUTIH,67,67,PCS
"",KERTAS KASIR PAPERLINE PPL TS 7565 75X65X18MM,500,500,PCS
"",KERTAS KINGSTRIK 230 GRAM F4,83,83,PCS
"",KERTAS LINEN 200 GR F4,128,128,PCS
"",KERTAS NCR BLUE CF (BOTTOM),13,13,PCS
"",KERTAS NCR BLUE CFB (MIDDLE),79,79,PCS
"",KERTAS NCR GREEN CFB (MIDDLE),67,67,PCS
"",KERTAS NCR PINK CFB (MIDDLE),25,25,PCS
"",KERTAS NCR WHITE CB (TOP),81,81,PCS
"",KERTAS NCR WHITE CFB (MIDDLE),80,80,PCS
"",KERTAS NCR YELLOW CF (BOTTOM),6,6,PCS
"",KERTAS NCR YELLOW CFB (MIDDLE),66,66,PCS
"",KERTAS PIAGAM A4,88,88,PCS
"",KERTAS PIAGAM F4,79,79,PCS
"",KERTAS THERMAL 57 X 30 EDC,1496,1496,PCS
"",KERTAS THERMAL 57 X 38 MM (EDC),6,6,PCS
"",KERTAS THERMAL 57 X 47,10,10,PCS
"",KERTAS THERMAL 80 X 47,0,0,PCS
"",KERTAS UNDANGAN AVIS 123,6,6,PCS
"",KERTAS UNDANGAN AVIS 124,0,0,PCS
"",KERTAS UNDANGAN AVIS 125,0,0,PCS
"",KERTAS UNDANGAN AVIS 126,8,8,PCS
"",KERTAS UNDANGAN AVIS 127,1,1,PCS
"",KEY ACER A314 22 BR,2,2,PCS
"",KEY AXIOO 1401,1,1,PCS
"",KEY GAMING CYBORG KG2 TKL VIPER,0,0,PCS
"",KEY GAMING FANTECH HUNTER PRO K511 RGB BAKLITE MEMBRANE - BLACK,0,0,PCS
"","KEY LENOVO 11,6 120S #",0,0,PCS
"","KEY LENOVO 320 ON OFF 15,6",0,0,PCS
"",KEY MOUSE GAMING FANTECH SET COMBO P31 BLACK,0,0,PCS
"",KEY MOUSE GAMING REXUS WARFACTION VR3 MAX RGB,0,0,SET
"",KEY MOUSE REXUS WARFACTION VR1,0,0,PCS
"",KEY MOUSE REXUS WARFACTION VR2,0,0,PCS
"",KEY MOUSE WIRELESS OLIKE KMS1,10,10,PCS
"",KEY TOSHIBA L55-B TANAM,1,1,PCS
"",KEYBOAR LAPTOP LENOVO IDEAPAD 5 15 INCS,0,0,PCS
"",KEYBOARD + MOUSE LOGITECH MK 120,0,0,PAKET
"",KEYBOARD + MOUSE USB DATAFAST KM - 001,2,2,PCS
"",KEYBOARD + TP + COVER C MYBOOK 11G,0,0,PCS
"",KEYBOARD ACER 4732Z BLACK,2,2,PCS
"",KEYBOARD ACER 4736,12,12,PCS
"",KEYBOARD ACER 722,1,1,PCS
"",KEYBOARD ACER A314 22 F2 WIFI,5,5,PCS
"",KEYBOARD ACER A314 33 (LM),8,8,PCS
"",KEYBOARD ACER A314 36,2,2,PCS
"",KEYBOARD ACER A314-22 RYZEN,25,25,PCS
"",KEYBOARD ACER A315 42,0,0,SET
"",KEYBOARD ACER A514 55G,0,0,PCS
"",KEYBOARD ACER A515 - 52G,0,0,PCS
"",KEYBOARD ACER ASPIRE 5736 BLACK PS,0,0,PCS
"",KEYBOARD ACER D270,6,6,PCS
"",KEYBOARD ACER E5 471 TANPA ON OFF,8,8,PCS
"",KEYBOARD ACER E5 473 ON OFF / E5 475 / ES1 432,6,6,PCS
"",KEYBOARD ACER E5 475,1,1,PCS
"",KEYBOARD ACER E5 573 15 INCS,1,1,PCS
"",keyboard acer es1 132 tombol on off,8,8,PCS
"",KEYBOARD ACER ES1 432,8,8,PCS
"",KEYBOARD ACER LITE AL14 51P,2,2,PCS
"",KEYBOARD ACER LITE N100 AL14 31P,1,1,PCS
"",KEYBOARD ACER LITE N100 AL14 31P + casing,1,1,PCS
"",KEYBOARD ACER NITRO 5,0,0,PCS
"",KEYBOARD ACER SWIFT 3 SF314 - 54,4,4,PCS
"",KEYBOARD ACER SWIFT 3 SF315 - 51 15 INCS,0,0,PCS
"",KEYBOARD ACER V5 123 / 725,6,6,PCS
"",KEYBOARD ACER V5 132,0,0,PCS
"",KEYBOARD ACER V5 431,6,6,PCS
"",KEYBOARD ACER Z1401,6,6,PCS
"",KEYBOARD AOC KB 120,3,3,PCS
"",KEYBOARD ASUS A1404,3,3,PCS
"",KEYBOARD ASUS A409,7,7,PCS
"",KEYBOARD ASUS A412 BLACK POWER,0,0,PCS
"",KEYBOARD ASUS A442 (POWER BUTTON),2,2,PCS
"",KEYBOARD ASUS E1404,3,3,PCS
"",KEYBOARD ASUS E410,1,1,PCS
"",KEYBOARD ASUS N43,2,2,PCS
"",KEYBOARD ASUS ROG G15,0,0,PCS
"",KEYBOARD ASUS X401,0,0,PCS
"",KEYBOARD ASUS X505 TOMBOL ON OFF AG,0,0,PCS
"",KEYBOARD ASUS X540 BLACK,0,0,PCS
"",KEYBOARD AXIOO 14E,1,1,PCS
"",KEYBOARD DELL LATITUDE E6230 BLACK,0,0,PCS
"",KEYBOARD FLEXIBLE (KARET),5,5,PCS
"",KEYBOARD GAMING REXUS K278 OFFICE MEMBRANE,3,3,PCS
"",KEYBOARD HP 430 G1 BLACK,0,0,PCS
"",KEYBOARD HP PAVILION 15 - AB,1,1,PCS
"",KEYBOARD JETE KB 2 / KB 1,2,2,PCS
"",KEYBOARD JETE KB101,30,30,PCS
"",KEYBOARD JETE KBX1 GAMING,0,0,PCS
"",KEYBOARD K300 USB,23,23,PCS
"",Keyboard Laptop ACER E1 431,0,0,PCS
"",KEYBOARD LAPTOP ACER Z476,0,0,PCS
"",KEYBOARD LAPTOP ASUS A407,1,1,PCS
"",KEYBOARD LAPTOP ASUS A416,0,0,PCS
"",KEYBOARD LAPTOP ASUS A509,2,2,PCS
"",KEYBOARD LAPTOP ASUS BR1100,0,0,PCS
"",KEYBOARD LAPTOP ASUS E202,2,2,PCS
"",KEYBOARD LAPTOP ASUS E203 BLACK,2,2,PCS
"",KEYBOARD LAPTOP ASUS E402,2,2,PCS
"",KEYBOARD LAPTOP ASUS N56,1,1,PCS
"",KEYBOARD LAPTOP ASUS PRO,0,0,PCS
"",KEYBOARD LAPTOP ASUS PSU2420L,0,0,PCS
"",KEYBOARD LAPTOP ASUS S14 / M413DA,0,0,PCS
"",KEYBOARD LAPTOP ASUS S410,1,1,PCS
"",KEYBOARD LAPTOP ASUS TP 203N,0,0,PCS
"",KEYBOARD LAPTOP ASUS TP412 AG,0,0,PCS
"",KEYBOARD LAPTOP ASUS X200 BLACK,8,8,PCS
"",KEYBOARD LAPTOP ASUS X43,0,0,PCS
"",KEYBOARD LAPTOP ASUS X441 (BLACK),11,11,PCS
"",KEYBOARD LAPTOP ASUS X452,0,0,PCS
"",KEYBOARD LAPTOP ASUS X453M / X451 (BLACK),3,3,PCS
"",KEYBOARD LAPTOP ASUS X540 BLACK FK,1,1,PCS
"",KEYBOARD LAPTOP ASUS X541 BLACK,1,1,PCS
"",KEYBOARD LAPTOP ASUS ZENBOOK UM 431,0,0,PCS
"",KEYBOARD LAPTOP AXIOO,0,0,PCS
"",KEYBOARD LAPTOP AXIOO PICO PJM (BLACK),1,1,PCS
"",KEYBOARD LAPTOP COMPAQ CQ 43 BLACK,1,1,PCS
"",KEYBOARD LAPTOP DELL 14 3000,0,0,PCS
"",KEYBOARD LAPTOP DELL N4010,0,0,PCS
"",KEYBOARD LAPTOP HP 14 BS 722 TO,0,0,PCS
"",KEYBOARD LAPTOP HP 14S,20,20,PCS
"",KEYBOARD LAPTOP HP 15DB AG,0,0,PCS
"",KEYBOARD LAPTOP HP 820-G3,0,0,PCS
"",KEYBOARD LAPTOP HP CF 004 TX,0,0,PCS
"",KEYBOARD LAPTOP HP CM0071AV PT,0,0,PCS
